modelo,ano,preco,mileage
i3,2018,31963,123722
i3,2021,79660,132117
i3,2011,45757,109357
i3,2023,38367,104480
i3,2017,35101,69547
i3,2018,38129,72623
i3,2020,47899,10181
i3,2011,30146,109826
i3,2012,75302,85032
i3,2021,36234,127758
i3,2018,67633,97436
i3,2015,69206,54244
i3,2019,72396,97571
i3,2013,43988,134028
i3,2010,40512,12290
i3,2021,44072,147266
i3,2016,69163,59124
i3,2014,66507,34963
i3,2013,65005,19508
i3,2011,63974,130708
i3,2014,62933,54078
i3,2021,49097,78392
i3,2012,49307,99097
i3,2012,65807,11370
i3,2016,49766,143054
i3,2011,74198,114615
i3,2010,53149,7464
i3,2015,71141,101711
i3,2013,60827,21137
i3,2016,64045,96318
i3,2021,78918,86841
i3,2010,63390,132359
i3,2015,32859,109546
i3,2011,53410,127706
i3,2020,60089,63238
i3,2010,77606,6350
i3,2019,41606,107488
i3,2022,34464,88228
i3,2022,45931,52603
i3,2017,45365,12582
i3,2011,45964,41274
i3,2011,76760,60100
i3,2017,72348,34381
i3,2017,35379,124799
i3,2023,49722,48258
i3,2010,75550,59210
i3,2023,44886,112314
i3,2021,43344,57806
i3,2010,63730,68100
i3,2020,77130,137804
i3,2021,37404,13102
i3,2011,51894,93706
i3,2016,54683,118915
i3,2011,72514,31742
i3,2020,59991,78963
i3,2017,58017,63470
i3,2015,72321,133817
i3,2020,70684,17659
i3,2015,40092,91527
i3,2015,49956,26646
i3,2010,69714,23228
i3,2017,74294,29946
i3,2013,40025,54127
i3,2023,56890,19941
i3,2014,70484,30513
i3,2017,65601,101750
i3,2023,34320,141689
i3,2010,79008,5571
i3,2014,64325,95864
i3,2023,45316,137486
i3,2018,52189,48751
i3,2020,75021,117923
i3,2021,78658,143339
i3,2014,65162,44740
i3,2010,77132,73614
i3,2017,75957,92075
i3,2015,47672,93356
i3,2015,47707,81654
i3,2022,52125,139558
i3,2020,39103,68711
i3,2020,54320,14672
i3,2016,71856,47610
i3,2023,72005,35215
i3,2017,64133,68578
i3,2020,43878,85492
i3,2021,58928,149761
i3,2011,62700,20253
i3,2014,50581,108817
i3,2013,32125,63272
i3,2019,34305,128450
i3,2018,66239,111317
i3,2020,36141,58605
i3,2022,43694,130625
i3,2023,32058,42460
i3,2015,77298,59473
i3,2010,70310,23813
i3,2011,52043,102936
i3,2021,70753,71784
i3,2021,56648,13726
i3,2016,77199,116462
i3,2016,62626,50522
i3,2016,42527,31531
i3,2012,38252,19725
i3,2010,50979,104313
i3,2020,54127,109348
i3,2023,63172,37092
i3,2016,56875,52656
i3,2017,39069,85462
i3,2011,73490,16427
i3,2020,56708,60425
i3,2011,76697,115027
i3,2019,51253,93841
i3,2022,50844,92607
i3,2013,37921,5719
i3,2011,53965,7471
i3,2020,39513,103397
i3,2012,65439,13502
i3,2015,69858,72995
i3,2011,59958,78816
i3,2011,55552,85346
i3,2015,34842,9198
i3,2015,40660,113030
i3,2012,49907,66485
i3,2013,36398,86692
i3,2014,47572,127979
i3,2022,51866,142064
i3,2011,30829,107747
i3,2013,70996,99677
i3,2022,72671,113707
i3,2010,61634,71227
i3,2021,46561,129787
i3,2020,47413,123417
i3,2016,49368,62547
i3,2015,61986,131362
i3,2017,38917,65732
i3,2020,33433,135961
i3,2013,44908,143098
i3,2018,30882,122815
i3,2018,57493,145976
i3,2015,78063,106953
i3,2019,64213,109932
i3,2018,70394,108026
i3,2021,35650,17838
i3,2017,42463,91854
i3,2010,33547,44227
i3,2018,54947,115157
i3,2020,65325,75185
i3,2010,75331,78899
i3,2010,30510,37089
i3,2023,56711,138111
i3,2018,32278,37247
i3,2019,70714,52753
i3,2019,72214,145040
i3,2011,76909,138335
i3,2011,58480,88101
i3,2023,41738,92327
i3,2023,32941,72158
i3,2013,75930,120494
i3,2016,46771,120173
i3,2022,79967,105362
i3,2017,65266,48469
i3,2018,56482,147328
i3,2015,73126,17072
i3,2023,34907,43411
i3,2012,70795,76952
i3,2022,59770,76954
i3,2013,65075,126092
i3,2012,57577,17863
i3,2021,50419,97442
i3,2013,35682,128519
i3,2022,44375,56701
i3,2014,36824,108428
i3,2015,44465,33428
i3,2017,50975,78206
i3,2020,47660,14373
i3,2023,74097,78437
i3,2022,43539,52809
i3,2022,73071,53898
i3,2023,55606,36434
i3,2021,63866,7437
i3,2011,78290,109681
i3,2018,40513,94800
i3,2018,54707,75022
i3,2021,65280,12616
i3,2013,71793,9480
i3,2014,57931,100419
i3,2018,39444,115244
i3,2018,77957,140035
i3,2018,62440,86155
i3,2023,30776,95555
i3,2015,35534,51165
i3,2019,79026,107729
i3,2011,39822,89494
i3,2012,54380,51625
i3,2016,57498,6305
i3,2017,60342,33605
i3,2023,49251,114227
i3,2021,39635,139773
i3,2010,55439,22295
i3,2014,60261,46688
i3,2017,51703,86694
i3,2023,35753,129698
i3,2018,70609,62056
i3,2021,31098,52501
i3,2019,75150,114608
i3,2018,42139,135075
i3,2011,73684,79000
i3,2019,34709,58316
i3,2014,38126,121673
i3,2020,41348,122437
i3,2019,75323,40219
i3,2010,60526,135431
i3,2018,63708,127237
i3,2021,66689,47635
i3,2022,64572,122719
i3,2012,30566,128616
i3,2010,75878,97570
i3,2019,46115,44669
i3,2010,38243,17901
i3,2020,49679,149973
i3,2011,47037,6353
i3,2016,31449,28565
i3,2013,56863,140460
i3,2015,66176,47681
i3,2021,50250,93580
i3,2022,76266,146107
i3,2020,70889,129453
i3,2020,58890,48218
i3,2010,73771,116217
i3,2016,52275,148846
i3,2013,39633,22363
i3,2018,42104,25727
i3,2010,48713,61904
i3,2012,56752,138933
i3,2021,56927,63888
i3,2015,44872,61837
i3,2022,58463,49493
i3,2014,32528,35265
i3,2022,75951,23076
i3,2019,42949,125347
i3,2019,30861,144541
i3,2021,43643,42488
i3,2020,57333,59841
i3,2014,73980,128359
i3,2015,53811,35053
i3,2011,46874,58966
i3,2023,45036,92157
i3,2020,39477,84858
i3,2010,55705,127359
i3,2019,62742,72152
i3,2010,68017,145633
i3,2019,44347,98916
i3,2013,64256,27098
i3,2016,61808,104042
i3,2013,55418,84047
i3,2015,31548,102816
i3,2015,47248,8463
i3,2011,54599,102636
i3,2021,77814,129562
i3,2022,45792,89873
i3,2022,78650,66451
i3,2017,61261,91195
i3,2014,32870,144363
i3,2013,62524,93617
i3,2023,34038,66323
i3,2013,79656,61972
i3,2018,37958,17447
i3,2015,77283,64343
i3,2010,79811,7344
i3,2022,79859,127561
i3,2018,31007,117737
i3,2014,37234,92552
i3,2010,40280,44961
i3,2018,55875,137708
i3,2016,71863,67508
i3,2019,58640,111424
i3,2021,30163,128652
i3,2023,79788,6182
i3,2014,34046,61250
i3,2012,39074,40256
i3,2019,71723,30243
i3,2017,67428,92538
i3,2022,77978,122989
i3,2014,60464,80681
i3,2013,46366,73822
i3,2014,31499,29704
i3,2013,79196,107746
i3,2014,59075,95564
i3,2015,31905,134508
i3,2015,49432,128401
i3,2011,69303,60612
i3,2018,30661,111045
i3,2020,38988,147067
i3,2016,33895,118945
i3,2016,34064,147251
i3,2022,49139,54969
i3,2013,66397,136079
i3,2020,35403,53168
i3,2015,68239,116608
i3,2015,70635,109272
i3,2010,66902,120053
i3,2023,30232,86398
i3,2010,71058,62463
i3,2012,57131,98129
i3,2017,42837,93115
i3,2019,36379,30428
i3,2023,76599,130163
i3,2016,36077,23029
i3,2015,54136,39885
i3,2013,67742,147497
i3,2018,79834,91653
i3,2014,60545,26391
i3,2018,60639,110832
i3,2017,30106,87981
i3,2021,72097,101304
i3,2015,73090,6552
i3,2018,31206,37057
i3,2023,41285,129261
i3,2010,55702,53660
i3,2016,47897,83381
i3,2014,54556,83733
i3,2016,30272,84057
i3,2019,51762,44081
i3,2016,42307,119153
i3,2020,44474,72062
i3,2021,38919,48174
i3,2015,61290,38862
i3,2021,79660,110054
i3,2012,66878,79030
i3,2018,56873,114283
i3,2018,64908,39941
i3,2012,71420,11363
i3,2020,48880,36581
i3,2017,42751,52763
i3,2016,64216,69519
i3,2010,45989,102929
i3,2014,39335,12555
i3,2014,79823,9393
i3,2017,37645,88310
i3,2020,59375,116971
i3,2010,64423,9810
i3,2023,41396,40260
i3,2011,40257,75024
i3,2021,51940,56019
i3,2010,35517,14609
i3,2013,40546,147489
i3,2012,58791,88422
i3,2020,68206,64734
i3,2017,43435,116404
i3,2016,63480,20836
i3,2021,50694,90316
i3,2014,70016,5751
i3,2018,54023,122253
i3,2015,72891,11340
i3,2012,60923,110851
i3,2011,74854,125241
i3,2016,78158,111981
i3,2018,53472,60248
i3,2021,54354,100452
i3,2012,74000,42963
i3,2021,49281,124339
i3,2017,50593,13534
i3,2014,68249,139327
i3,2020,67985,41377
i3,2018,64947,37049
i3,2017,64410,48538
i3,2018,63052,86151
i3,2015,44733,39022
i3,2018,54064,59661
i3,2021,64518,21197
i3,2021,47468,37968
i3,2011,39062,20682
i3,2017,30033,72189
i3,2013,63698,111481
i3,2020,51691,54129
i3,2021,39455,51228
i3,2022,49003,130533
i3,2020,36845,77494
i3,2014,61914,69985
i3,2012,46365,60665
i3,2016,39188,58125
i3,2021,72654,105714
i3,2015,56669,142595
i3,2018,54976,24694
i3,2014,68984,7932
i3,2018,38258,94893
i3,2012,68436,79945
i3,2014,62449,57566
i3,2015,34965,7755
i3,2015,75671,82247
i3,2013,50666,16243
i3,2018,63661,110738
i3,2016,35817,131679
i3,2023,65660,14795
i3,2012,65277,106133
i3,2021,64888,131814
i3,2016,68059,12853
i3,2020,74940,81189
i3,2010,71572,30122
i3,2018,42518,41079
i3,2011,40888,10345
i3,2017,58221,87708
i3,2010,65554,39322
i3,2020,52399,17184
i3,2020,53907,45350
i3,2014,55982,110743
i3,2011,46376,32100
i3,2018,70738,60425
i3,2022,52963,29930
i3,2021,62072,34034
i3,2018,70532,145148
i3,2023,44274,32839
i3,2013,36474,78783
i3,2020,32138,107486
i3,2015,54861,73243
i3,2016,60498,124396
i3,2011,65920,83973
i3,2011,32745,127663
i3,2018,78635,122671
i3,2017,43707,71796
i3,2019,56158,65005
i3,2014,48549,139151
i3,2021,34290,70396
i3,2015,42285,108447
i3,2012,41182,138801
i3,2013,79447,87812
i3,2014,64922,92358
i3,2020,65882,125233
i3,2019,32029,10333
i3,2010,30992,9579
i3,2018,62300,99949
i3,2013,72332,65826
i3,2021,63950,72199
i3,2014,42525,8615
i3,2022,45699,88781
i3,2012,73617,81907
i3,2019,57821,26665
i3,2013,41313,129664
i3,2012,57111,98495
i3,2017,41731,30101
i3,2014,48582,27032
i3,2019,39523,148866
i3,2013,61051,119628
i3,2019,75592,84153
i3,2012,61163,28490
i3,2018,71192,68339
i3,2013,31666,30969
i3,2019,65289,70838
i3,2011,32458,149676
i3,2023,72441,44304
i3,2016,75816,57293
i3,2012,35083,33308
i3,2019,35402,63323
i3,2016,79312,60188
i3,2017,68619,137070
i3,2012,56514,96403
i3,2015,36008,68262
i3,2010,46856,120048
i3,2010,58075,11381
i3,2015,44796,144291
i3,2014,59664,68665
i3,2015,76768,14065
i3,2011,77945,76969
i3,2016,36527,95458
i3,2011,36570,107053
i3,2014,72770,130860
i3,2010,57597,6299
i3,2018,63788,134636
i3,2017,63055,104024
i3,2021,64072,110493
i3,2014,66035,112587
i3,2015,79671,11034
i3,2020,34033,122021
i3,2014,33022,70510
i3,2017,43949,8454
i3,2018,50249,16294
i3,2010,34369,34050
i3,2015,61902,28848
i3,2015,33451,107170
i3,2021,79910,85312
i3,2016,30728,22451
i3,2021,78094,88802
i3,2020,57636,103200
i3,2011,77141,90790
i3,2012,47482,22860
i3,2016,62043,45250
i3,2017,73025,146343
i3,2023,59428,108257
i3,2015,60285,65787
i3,2016,65881,106811
i3,2020,57818,99284
i3,2022,79907,131477
i3,2019,63457,109123
i3,2015,47340,105195
i3,2023,41052,57738
i3,2015,51640,76919
i3,2015,69849,39572
i3,2019,41062,58782
i3,2023,61306,146077
i3,2013,73716,32031
i3,2017,43277,47710
i3,2017,69336,9051
i3,2016,66483,5169
i3,2012,61074,70819
i3,2013,45302,30441
i3,2020,73039,40497
i3,2014,53338,99666
i3,2014,44767,110980
i3,2016,46018,125469
i3,2016,52712,5811
i3,2013,72655,66634
i3,2017,47965,105241
i3,2011,60671,124053
i3,2016,39605,122826
i3,2016,36883,141869
i3,2023,78265,65805
i3,2022,33391,14874
i3,2015,63896,79171
i3,2011,32285,42459
i3,2017,48013,132372
i3,2020,37472,37819
i3,2014,39404,13441
i3,2013,45154,115029
i3,2020,35449,15241
i3,2022,44451,13495
i3,2016,31024,5593
i3,2023,61961,66853
i3,2023,67375,77895
i3,2019,65156,62176
i3,2016,58474,61121
i3,2016,79296,65521
i3,2013,36862,61763
i3,2019,78481,116246
i3,2018,61917,94058
i3,2023,60375,46129
i3,2017,35645,97782
i3,2020,57263,95011
i3,2021,60145,98604
i3,2014,64602,108668
i3,2021,33317,126569
i3,2017,77561,96596
i3,2021,72448,95684
i3,2011,65992,136901
i3,2012,53951,124106
i3,2017,57232,103412
i3,2013,32393,92863
i3,2019,70609,75041
i3,2018,59399,68974
i3,2022,67879,36083
i3,2015,64278,47111
i3,2013,46703,143358
i3,2015,60753,71210
i3,2014,71383,145077
i3,2011,48750,24536
i3,2011,78650,93105
i3,2015,59344,113865
i3,2023,54813,140358
i3,2015,30845,17755
i3,2010,61946,80312
i3,2016,45927,118966
i3,2010,73748,103870
i3,2010,72364,38423
i3,2017,35701,116870
i3,2019,42661,28835
i3,2013,51389,106206
i3,2013,47509,5023
i3,2013,37891,41141
i3,2012,49790,77992
i3,2012,56444,16257
i3,2020,51416,52056
i3,2022,44090,119421
i3,2019,73489,138141
i3,2011,41726,56335
i3,2019,52020,51788
i3,2010,55226,10929
i3,2017,56138,142541
i3,2012,48594,16193
i3,2020,73929,12069
i3,2014,55165,108662
i3,2017,35224,51461
i3,2019,48432,42934
i3,2021,56250,41490
i3,2021,54385,138507
i3,2021,76887,79594
i3,2017,76616,43016
i3,2013,74937,39626
i3,2017,68646,62929
i3,2018,73444,76349
i3,2010,71877,52121
i3,2019,53000,128063
i3,2016,35214,32695
i3,2021,57852,106695
i3,2013,44868,35077
i3,2012,49522,60323
i3,2012,66733,39372
i3,2023,56028,105712
i3,2018,69983,14313
i3,2017,63740,38973
i3,2011,36446,93971
i3,2011,43295,47245
i3,2021,52719,16862
i3,2023,77784,48173
i3,2020,42634,95212
i3,2016,72203,16325
i3,2023,48787,133236
i3,2023,53105,44463
i3,2015,66767,149273
i3,2015,56185,57656
i3,2011,69756,68463
i3,2022,46615,9671
i3,2021,46321,51141
i3,2014,34296,117092
i3,2013,42631,24812
i3,2017,42889,136403
i3,2019,72030,94466
i3,2014,74671,12863
i3,2015,50185,106221
i3,2017,50295,136879
i3,2013,68422,115815
i3,2010,65285,141597
i3,2012,30355,22112
i3,2022,45013,17071
i3,2017,44902,67851
i3,2017,68641,139862
i3,2014,32524,22760
i3,2021,43310,42683
i3,2015,62743,72477
i3,2016,74812,98611
i3,2011,71571,25671
i3,2023,53623,71319
i3,2023,37114,106897
i3,2021,34670,126912
i3,2014,69967,57297
i3,2016,72938,78782
i3,2021,75439,127861
i3,2016,56247,75949
i3,2015,52889,138611
i3,2020,49961,66244
i3,2019,52842,147667
i3,2014,43004,61125
i3,2010,51626,53161
i3,2016,43352,71193
i3,2021,54349,8373
i3,2018,40953,110418
i3,2021,59317,126418
i3,2020,52552,84085
i3,2017,62384,93294
i3,2016,63191,140011
i3,2011,69529,32816
i3,2022,75360,68158
i3,2018,69450,100086
i3,2022,60625,61639
i3,2023,40319,107606
i3,2022,40561,93303
i3,2010,71840,33712
i3,2023,73984,27167
i3,2019,79210,99730
i3,2022,62668,48401
i3,2010,70617,91428
i3,2011,32172,55641
i3,2019,48566,120951
i3,2018,35477,26331
i3,2019,79004,27260
i3,2021,43410,43224
i3,2023,48040,51915
i3,2013,78768,5007
i3,2012,44024,76965
i3,2010,36648,65490
i3,2010,42412,45305
i3,2015,62281,36788
i3,2012,33699,5000
i3,2018,38935,94935
i3,2015,47638,91809
i3,2015,65975,129336
i3,2017,48290,81446
i3,2014,43856,83856
i3,2022,32034,26701
i3,2015,39341,79243
i3,2023,53341,109373
i3,2019,56230,129999
i3,2015,49343,46812
i3,2017,64174,32706
i3,2012,31374,18487
i3,2022,61712,148896
i3,2016,48853,119617
i3,2010,62735,86312
i3,2013,44785,131059
i3,2012,61375,114635
i3,2019,62638,89303
i3,2013,41601,76466
i3,2012,39514,59623
i3,2015,77758,88942
i3,2019,44941,118785
i3,2010,75425,148945
i3,2021,47692,123744
i3,2015,75058,54223
i3,2017,63243,124218
i3,2010,35513,102429
i3,2019,74361,149739
i3,2023,60882,105515
i3,2012,44747,28965
i3,2023,45739,128290
i3,2021,68479,85369
i3,2010,47019,18344
i3,2022,32803,70410
i3,2018,32892,21495
i3,2010,52322,149837
i3,2023,59748,32651
i3,2023,32739,133454
i3,2023,68718,98775
i3,2010,39030,126993
i3,2010,56644,50367
i3,2020,41413,103071
i3,2022,48629,21779
i3,2021,65820,133558
i3,2010,64893,128292
i3,2016,58692,122421
i3,2017,51155,12797
i3,2016,71117,115711
i3,2010,60452,57268
i3,2023,38747,76101
i3,2012,68941,140026
i3,2015,35851,18672
i3,2021,31816,19489
i3,2022,54617,32173
i3,2022,37514,92331
i3,2014,72923,112293
i3,2020,58277,93650
i3,2010,47579,55304
i3,2019,55153,15733
i3,2016,71529,147369
i3,2017,78218,69419
i3,2012,53180,54573
i3,2021,66213,141697
i3,2014,56675,23820
i3,2016,68193,147229
i3,2019,54482,146980
i3,2012,34581,115839
i3,2015,57376,53306
i3,2014,67355,125954
i3,2011,71066,67561
i3,2014,49926,14403
i3,2023,69615,22103
i3,2011,42318,113928
i3,2015,34485,8619
i3,2015,73953,37133
i3,2018,46023,9397
i3,2021,77562,73941
i3,2023,45527,94227
i3,2020,76229,89899
i3,2021,66602,143544
i3,2023,69231,128123
i3,2012,55918,77065
i3,2018,65032,91447
i3,2021,39532,87150
i3,2011,77903,107752
i3,2020,79985,64270
i3,2012,39408,132399
i3,2020,77274,108578
i3,2012,77922,113536
i3,2023,74073,77579
i3,2014,71074,125189
i3,2012,44579,7147
i3,2016,58369,89266
i3,2021,42198,149194
i3,2015,51884,12218
i3,2022,39250,36312
i3,2020,78518,25194
i3,2021,56118,7207
i3,2012,65359,83675
i3,2017,79130,66991
i3,2011,34075,122347
i3,2017,69112,23839
i3,2023,37248,30362
i3,2013,56677,145529
i3,2019,45332,73977
i3,2011,71236,6348
i3,2021,65450,21498
i3,2020,32126,20437
i3,2023,35373,21108
i3,2016,61989,135080
i3,2019,62155,58204
i3,2021,76471,26022
i3,2023,64743,89835
i3,2018,68281,142666
i3,2014,64140,30387
i3,2017,33694,14620
i3,2023,42592,120235
i3,2010,35590,63379
i3,2014,31319,52526
i3,2017,70482,73851
i3,2022,43654,117932
i3,2022,59985,93115
i3,2019,30038,57240
i3,2018,32034,100523
i3,2014,41404,134286
i3,2022,47079,123316
i3,2014,69299,148744
i3,2015,33378,73712
i3,2011,69294,87466
i3,2013,59615,7433
i3,2021,75922,26445
i3,2015,40252,106443
i3,2015,72803,34412
i3,2023,30119,112648
i3,2018,78407,86371
i3,2011,68506,13775
i3,2012,33093,143752
i3,2020,77424,24890
i3,2013,50442,31805
i3,2011,47897,20151
i3,2011,45962,67140
i3,2022,41107,67818
i3,2018,40847,122669
i3,2022,78511,64264
i3,2017,30873,99843
i3,2020,43394,43666
i3,2015,55697,15458
i3,2013,78669,75742
i3,2023,35665,88834
i3,2010,39864,61846
i3,2010,50862,13915
i3,2015,53206,127834
i3,2020,78770,134765
i3,2011,43240,15825
i3,2019,32869,95181
i3,2014,35908,73336
i3,2012,36633,148827
i3,2013,77340,104148
i3,2019,51172,111382
i3,2012,46520,64342
i3,2015,37107,135485
i3,2017,48005,71341
i3,2019,35429,129976
i3,2010,34378,115408
i3,2012,41317,11596
i3,2019,38182,136928
i3,2020,59576,49489
i3,2017,74817,145488
i3,2016,49816,52349
i3,2020,43137,128521
i3,2019,46927,11931
i3,2016,36752,100225
i3,2016,77647,149724
i3,2010,67129,52802
i3,2020,47510,7826
i3,2012,60976,60050
i3,2010,60962,9891
i3,2013,44426,53245
i3,2017,32207,15211
i3,2022,46044,106122
i3,2023,46287,54897
i3,2015,52197,51797
i3,2021,66263,55821
i3,2018,75757,138283
i3,2021,66893,133154
i3,2010,55748,15579
i3,2017,56652,40597
i3,2019,34953,61249
i3,2017,79295,127977
i3,2020,55998,125105
i3,2020,46359,116619
i3,2023,50245,22116
i3,2018,67853,44561
i3,2022,62905,18994
i3,2018,64622,115810
i3,2014,59903,134637
i3,2019,43765,122933
i3,2023,54726,95161
i3,2018,57323,123760
i3,2021,55844,72350
i3,2017,78588,76616
i3,2020,54453,54869
i3,2018,65998,112716
i3,2017,38332,148616
i3,2022,78767,82529
i3,2011,35276,119167
i3,2022,74425,68108
i3,2020,50966,69465
i3,2013,44383,138320
i3,2017,69709,130122
i3,2015,59564,118909
i3,2013,64776,73717
i3,2014,40607,107093
i3,2014,73516,73827
i3,2010,42831,125649
i3,2011,37685,71366
i3,2016,73554,126954
i3,2016,54264,106436
i3,2017,50152,28246
i3,2019,79605,121263
i3,2013,78453,36952
i3,2018,45005,111801
i3,2016,36725,5534
i3,2019,69170,16034
i3,2014,30621,37703
i3,2014,75234,67080
i3,2014,50969,56713
i3,2014,39272,128632
i3,2018,30672,106453
i3,2015,62009,141424
i3,2020,43894,29938
i3,2016,33687,133406
i3,2013,46228,38880
i3,2020,50574,99205
i3,2013,62518,112858
i3,2017,44368,30262
i3,2015,56443,149633
i3,2023,58228,96299
i3,2019,55249,12033
i3,2013,48186,45008
i3,2023,59987,129108
i3,2011,61649,95756
i3,2015,61084,140749
i3,2015,64587,18192
i3,2014,76460,144785
i3,2019,62521,21803
i3,2018,41022,107279
i3,2010,33721,76754
i3,2023,57965,17659
i3,2018,71486,75985
i3,2013,48327,51407
i3,2015,72797,111827
i3,2019,49265,98292
i3,2022,42898,140758
i3,2016,47833,19792
i3,2018,71253,56015
i3,2023,39005,47977
i3,2018,77396,35946
i3,2014,73232,94163
i3,2011,65822,117380
i3,2021,58297,39085
i3,2011,67280,99868
i3,2019,58709,130826
i3,2022,46590,123224
i3,2021,45572,124557
i3,2016,37324,27337
i3,2017,55824,26162
i3,2022,55516,115658
i3,2017,56854,129989
i3,2020,75870,135268
i3,2010,51708,33344
i3,2011,77004,67162
i3,2013,47508,131880
i3,2020,74541,52909
i3,2010,31548,103773
i3,2011,53395,11531
