modelo,ano,preco,mileage
Z4,2010,36446,116558
3 Series,2018,28444,96063
X1,2017,66498,53930
X1,2021,55134,58182
Z4,2019,46092,78182
5 Series,2014,40956,24107
Z4,2020,19579,149489
i3,2021,23515,36461
i3,2018,41054,116723
X1,2021,61726,83175
3 Series,2014,35741,20604
Z4,2011,18949,112131
3 Series,2011,30343,119993
5 Series,2012,27167,127185
i3,2018,46098,98074
X1,2019,65156,130330
3 Series,2016,59461,16487
5 Series,2017,47266,20404
3 Series,2023,47178,144284
5 Series,2018,23471,147359
Z4,2014,74703,73201
5 Series,2011,17055,92170
i3,2011,74310,129699
i3,2015,57166,90262
3 Series,2010,65525,141726
5 Series,2018,45308,109078
i3,2010,46777,78189
3 Series,2017,40696,92843
X1,2020,42082,60851
i3,2013,42090,147395
i3,2017,72552,38388
Z4,2012,73151,116978
X1,2021,20696,92380
Z4,2022,20984,20359
5 Series,2011,70001,15047
Z4,2014,79751,90190
X1,2018,44804,136147
i3,2011,16019,24200
i3,2018,57948,149473
3 Series,2022,22663,93837
Z4,2013,53472,10722
i3,2011,75312,52031
Z4,2016,50904,23532
i3,2022,16154,42573
5 Series,2011,77479,129543
5 Series,2013,16134,99665
X1,2012,21386,106609
i3,2023,23774,23362
5 Series,2019,53521,12074
5 Series,2022,55753,122606
Z4,2017,64571,140475
X1,2012,42105,68378
Z4,2013,53630,62971
i3,2021,51283,118017
i3,2023,36351,17502
Z4,2020,45197,115535
i3,2020,74157,71077
3 Series,2023,37005,53418
i3,2022,66005,141956
Z4,2014,72615,107941
X1,2010,32447,56342
3 Series,2013,71505,149605
X1,2010,64221,127463
X1,2022,29504,134765
i3,2016,21110,134434
i3,2014,53491,96896
Z4,2022,67439,16660
X1,2017,42023,129145
5 Series,2021,23292,144444
i3,2023,66276,51495
i3,2021,50547,99496
X1,2016,21189,38773
i3,2012,65507,60652
5 Series,2014,74000,14736
Z4,2014,60730,127275
X1,2013,44660,82852
5 Series,2013,35072,136169
3 Series,2019,37122,125170
i3,2022,69974,92760
5 Series,2023,67351,138111
i3,2019,55256,6823
Z4,2018,16993,85427
5 Series,2012,26204,143157
i3,2018,33311,88554
3 Series,2020,76324,95859
X1,2012,32278,119904
Z4,2021,75673,91982
3 Series,2018,31287,86253
5 Series,2019,34758,50993
3 Series,2011,20339,5360
3 Series,2018,29939,116242
3 Series,2012,75022,119589
5 Series,2010,70486,135576
3 Series,2015,21863,16350
i3,2018,58263,31804
X1,2012,56386,95644
Z4,2021,60973,122831
i3,2018,27049,73591
3 Series,2010,28026,66201
i3,2015,16680,66599
3 Series,2019,59095,91363
5 Series,2019,45482,101348
X1,2022,41417,144868
i3,2020,43905,19759
i3,2014,58583,32237
Z4,2022,27853,106649
5 Series,2023,74735,73253
3 Series,2011,65339,147471
3 Series,2020,71372,79977
i3,2014,75548,42733
5 Series,2012,73423,76059
X1,2013,45632,32050
3 Series,2013,18125,35500
3 Series,2021,53115,10625
i3,2019,58054,31271
5 Series,2021,18116,71498
Z4,2020,17840,103805
Z4,2012,21382,6159
i3,2020,44707,45751
5 Series,2016,43088,33471
X1,2012,33935,19299
3 Series,2015,26081,11029
Z4,2023,24833,106526
X1,2013,27070,34173
i3,2014,35387,101335
X1,2020,55443,125979
Z4,2016,22096,67411
Z4,2012,56002,98257
3 Series,2015,42332,128799
Z4,2020,39352,72578
5 Series,2019,73519,105984
i3,2016,36180,50723
3 Series,2014,29107,129504
Z4,2023,27703,100329
X1,2023,41451,138578
3 Series,2014,35577,68960
3 Series,2011,33916,24892
i3,2012,37534,48149
3 Series,2016,75978,21085
Z4,2014,23927,136340
Z4,2010,37460,96347
5 Series,2023,62084,33733
Z4,2014,47308,82007
5 Series,2013,20395,100807
i3,2017,22597,47641
X1,2021,60917,129313
3 Series,2020,61727,90043
Z4,2014,73407,74933
5 Series,2018,38389,75428
3 Series,2014,27688,71425
i3,2013,16297,38098
i3,2018,64394,42633
3 Series,2015,17174,9791
X1,2015,43065,83973
Z4,2019,56945,142961
3 Series,2018,66509,10807
Z4,2010,49027,70392
3 Series,2015,76046,99811
Z4,2017,19110,48167
5 Series,2011,29707,64659
i3,2010,20838,71391
X1,2016,48955,140459
Z4,2021,39597,33199
5 Series,2019,76751,11206
Z4,2013,62168,31189
3 Series,2017,59730,95826
5 Series,2021,76188,5364
Z4,2017,34533,59404
3 Series,2023,16031,62407
i3,2014,31238,115616
Z4,2011,68531,100210
Z4,2019,51279,117965
Z4,2011,72926,140599
3 Series,2011,52786,91500
3 Series,2019,56931,127896
i3,2014,60376,140575
Z4,2019,27244,70505
i3,2011,76969,8229
5 Series,2015,59107,16844
X1,2023,44591,11245
i3,2015,52777,20889
i3,2015,57594,112611
Z4,2010,22689,90674
i3,2012,59016,10595
3 Series,2023,62051,85577
i3,2010,74260,136866
X1,2023,24031,16894
Z4,2018,73110,121049
Z4,2015,69889,87963
5 Series,2013,52716,41250
3 Series,2013,43219,129512
5 Series,2020,48655,12202
3 Series,2017,24626,144662
X1,2010,69044,136432
i3,2016,72238,34475
5 Series,2020,32564,135674
X1,2014,76895,38912
X1,2019,72483,42639
Z4,2021,20294,97905
X1,2022,78257,32085
5 Series,2023,53997,82374
X1,2012,29475,33319
Z4,2012,21021,142514
Z4,2011,35128,51567
Z4,2021,59183,102996
5 Series,2017,47471,123705
X1,2017,18720,79230
Z4,2021,40994,44179
Z4,2015,40969,91318
i3,2017,76456,10889
X1,2015,29525,31927
i3,2014,66993,70522
Z4,2012,33695,135531
3 Series,2022,48785,76326
i3,2015,26041,112742
3 Series,2010,41131,90582
5 Series,2011,20079,16387
3 Series,2010,42073,83701
X1,2011,42594,62065
3 Series,2021,34067,13232
3 Series,2017,64822,96272
3 Series,2020,21159,86918
X1,2021,66892,74915
5 Series,2015,49415,31825
5 Series,2021,37024,58264
X1,2012,72595,65832
X1,2010,55931,119491
5 Series,2010,37285,38019
i3,2018,64390,122756
X1,2016,44357,147299
X1,2015,50605,62035
5 Series,2012,76821,141455
Z4,2013,71784,31646
X1,2012,16350,102437
Z4,2020,26879,35803
Z4,2015,40325,52518
X1,2013,25723,122158
5 Series,2013,33071,63731
X1,2020,55866,23876
X1,2013,33899,35535
i3,2014,69467,84842
i3,2014,30849,70023
3 Series,2012,66859,5073
3 Series,2014,39005,86574
X1,2016,38645,58555
5 Series,2022,35221,12684
5 Series,2014,70115,143306
X1,2021,58434,134558
i3,2017,44882,103423
Z4,2010,42433,82054
3 Series,2018,70100,5726
i3,2020,71137,99885
3 Series,2021,66445,74864
3 Series,2010,76886,86591
5 Series,2020,37113,114796
3 Series,2013,75806,66488
X1,2014,16256,103935
Z4,2018,42506,83149
i3,2015,22884,129982
5 Series,2010,36376,135137
X1,2022,36070,54632
5 Series,2020,39437,12256
5 Series,2015,26646,135869
Z4,2010,46178,26391
3 Series,2020,17998,15650
Z4,2021,29435,30401
5 Series,2012,29932,110280
X1,2013,55444,124454
3 Series,2020,69683,66347
5 Series,2017,24770,86814
X1,2018,46707,14536
Z4,2013,45697,119805
3 Series,2014,18112,146308
Z4,2017,33193,56131
5 Series,2016,15824,27951
5 Series,2015,26894,33617
i3,2014,16180,56812
X1,2010,40541,56619
5 Series,2016,32365,72119
i3,2019,31837,15611
X1,2013,38750,139108
3 Series,2022,69942,18814
X1,2020,79612,86105
Z4,2013,23511,13309
i3,2014,70917,114944
i3,2016,22078,57754
5 Series,2013,16961,137722
3 Series,2010,22013,103504
5 Series,2014,21159,132487
Z4,2021,30213,37476
3 Series,2016,36374,69492
Z4,2017,39195,9923
i3,2013,77527,11795
3 Series,2016,26704,142603
i3,2010,52223,28153
Z4,2020,57061,146653
Z4,2011,56608,20974
Z4,2015,64106,80221
3 Series,2017,50342,128464
3 Series,2018,65225,86082
Z4,2011,55058,70152
Z4,2014,58738,5032
5 Series,2013,19912,114237
i3,2017,60677,23738
3 Series,2013,64642,109953
i3,2010,50060,27752
5 Series,2018,69502,9321
Z4,2011,39954,116333
3 Series,2014,18239,41685
5 Series,2012,48175,15287
5 Series,2015,42858,141650
3 Series,2022,48194,50665
X1,2021,43793,81660
Z4,2015,36556,85403
5 Series,2014,48528,64239
Z4,2019,69963,109589
3 Series,2017,29262,142410
5 Series,2019,49216,116852
3 Series,2022,26252,64383
3 Series,2020,65439,120386
3 Series,2011,42349,96495
3 Series,2016,48154,84123
5 Series,2017,35363,99843
X1,2014,76694,145413
i3,2013,24891,147057
3 Series,2021,54496,82969
5 Series,2022,76909,99266
i3,2020,55446,148311
i3,2019,26762,45684
i3,2018,45336,88644
3 Series,2020,27443,40012
Z4,2019,59240,93902
5 Series,2021,25496,62000
X1,2021,36291,143494
X1,2023,66860,94094
Z4,2019,25899,74597
X1,2015,38563,72008
5 Series,2011,47062,39189
i3,2016,25552,55713
i3,2010,28363,29568
Z4,2010,33182,138846
3 Series,2021,47969,136566
Z4,2021,29948,130257
i3,2016,22085,147125
5 Series,2020,34335,5706
3 Series,2020,58908,146107
3 Series,2013,50784,63417
Z4,2017,61428,80071
Z4,2019,73955,12142
3 Series,2015,64555,27108
i3,2014,76871,25365
Z4,2019,61930,98063
5 Series,2010,25263,119327
5 Series,2018,48197,43671
i3,2022,75092,46120
Z4,2023,22833,19904
3 Series,2017,26549,6208
3 Series,2016,56366,101833
i3,2012,24937,94042
3 Series,2023,68766,14315
i3,2013,20301,18891
i3,2010,65023,132480
Z4,2019,62483,126903
5 Series,2013,25304,11064
i3,2016,48615,20305
5 Series,2019,19509,69043
X1,2019,72657,25384
i3,2021,33557,58523
i3,2020,28762,47279
i3,2017,61627,132295
Z4,2018,78076,138653
X1,2015,77815,58720
X1,2023,50877,49586
3 Series,2011,24708,104098
5 Series,2018,70343,46582
i3,2022,79269,71769
3 Series,2016,61663,82595
3 Series,2018,34155,72937
3 Series,2016,53106,39930
Z4,2016,29535,116778
5 Series,2020,75210,7315
X1,2022,33680,64492
i3,2013,20436,15763
3 Series,2010,21530,8960
i3,2017,46947,56727
i3,2022,57036,143956
3 Series,2012,31539,65930
Z4,2019,62412,6984
i3,2022,36880,52610
3 Series,2017,29109,106637
X1,2017,69698,57899
i3,2017,40437,94120
i3,2019,17605,94744
i3,2019,52022,115898
i3,2014,38190,64767
i3,2015,33043,12438
3 Series,2021,59226,82641
3 Series,2014,78957,34712
Z4,2014,37988,16741
3 Series,2021,43426,80978
Z4,2021,40870,113393
Z4,2019,75102,63997
5 Series,2016,56604,49978
5 Series,2013,15672,145430
3 Series,2023,26366,73772
X1,2015,75410,35374
3 Series,2022,56192,11939
i3,2010,46253,132062
5 Series,2019,55930,74619
X1,2011,79283,35309
X1,2016,65156,144951
5 Series,2018,45756,111417
5 Series,2015,24021,114427
i3,2014,24145,51174
Z4,2018,43416,19996
3 Series,2010,73254,36731
X1,2019,34866,125597
5 Series,2013,77705,118909
Z4,2013,69673,128464
i3,2021,16421,118147
i3,2022,26391,131313
Z4,2014,15261,93946
i3,2018,60124,5667
3 Series,2014,41967,43007
3 Series,2013,79885,68307
i3,2013,78278,91319
i3,2018,78367,119661
3 Series,2015,45598,111199
i3,2012,57647,40521
3 Series,2011,17574,45417
i3,2011,42320,111533
3 Series,2022,27413,142423
Z4,2021,46524,130994
X1,2016,41653,101561
Z4,2021,51122,118606
5 Series,2015,23243,65959
5 Series,2018,67455,42879
i3,2020,21591,67358
X1,2015,22696,112214
i3,2020,78709,67185
3 Series,2020,25186,10063
Z4,2014,42012,46150
X1,2019,39532,58767
Z4,2010,69705,53980
5 Series,2021,50309,110628
X1,2023,15321,118874
Z4,2021,63013,94708
i3,2015,16530,107909
Z4,2021,37827,117391
i3,2013,50474,71189
i3,2021,45086,89552
i3,2020,33557,32758
Z4,2020,63539,44834
3 Series,2010,50104,59269
X1,2017,42557,31903
i3,2016,63552,40699
Z4,2022,21082,11199
Z4,2018,27841,64612
5 Series,2011,16749,31077
3 Series,2017,73437,19746
5 Series,2011,66249,89668
X1,2021,53325,98695
i3,2011,40549,63146
Z4,2015,21693,96056
X1,2017,30389,20251
5 Series,2010,78600,28457
Z4,2021,41548,82867
i3,2019,42559,76682
i3,2021,25741,10295
3 Series,2013,65634,25818
Z4,2014,45296,14199
X1,2010,59896,120250
Z4,2011,66093,133126
i3,2012,74735,44200
i3,2014,61931,32132
5 Series,2021,22521,112921
X1,2017,24465,52225
i3,2012,34439,119093
3 Series,2015,21569,100038
X1,2020,33087,41319
3 Series,2020,37781,41798
X1,2012,52561,39957
i3,2020,18877,88964
Z4,2012,18830,95193
Z4,2016,78774,68680
3 Series,2021,21901,61254
X1,2022,37210,56143
Z4,2022,70932,140031
5 Series,2020,17655,85073
3 Series,2011,69116,98521
Z4,2022,67703,11670
X1,2021,45457,128406
i3,2023,54294,113844
X1,2015,70054,119173
X1,2010,58293,21548
Z4,2022,76965,57582
5 Series,2015,29580,48260
i3,2022,48653,145907
Z4,2019,62076,62447
i3,2015,28711,129460
Z4,2017,48933,130266
3 Series,2015,15067,28655
5 Series,2011,70292,108872
3 Series,2013,57954,65304
3 Series,2022,54427,72776
5 Series,2019,46248,15142
5 Series,2020,54844,24421
3 Series,2019,34875,67263
Z4,2019,76655,127378
i3,2011,56649,31064
X1,2023,25299,138062
X1,2016,23412,116375
i3,2011,59823,46627
3 Series,2011,57986,116230
5 Series,2011,18429,49136
5 Series,2013,46546,97667
5 Series,2011,59055,99078
Z4,2015,37613,31122
5 Series,2017,60925,58969
i3,2019,39442,107579
5 Series,2016,62844,92129
X1,2023,33935,32218
5 Series,2019,30011,26535
5 Series,2014,49300,92996
3 Series,2010,72415,111818
3 Series,2018,62549,71728
i3,2017,71961,109329
i3,2022,69439,140651
i3,2017,24163,101834
X1,2012,55446,77598
Z4,2010,46589,32241
Z4,2023,53364,79304
i3,2011,30803,106230
5 Series,2012,48209,124059
i3,2022,48089,61639
3 Series,2010,22352,130156
X1,2014,65539,94944
i3,2019,46735,144176
i3,2023,17500,55460
Z4,2022,66045,111986
Z4,2019,53821,22968
X1,2022,18381,68136
i3,2022,37955,30724
i3,2021,68869,149305
i3,2021,23332,44891
Z4,2017,73993,15729
3 Series,2023,77125,134428
3 Series,2015,46756,145374
i3,2014,20186,130166
Z4,2010,56313,146571
Z4,2020,23588,37943
Z4,2016,65071,108637
i3,2020,78372,122089
5 Series,2023,59760,55011
i3,2022,50205,47549
3 Series,2022,77118,131824
3 Series,2021,34018,39861
i3,2021,39382,31900
5 Series,2020,26899,88603
X1,2023,45190,58167
X1,2020,59289,35524
i3,2020,67073,147313
5 Series,2015,34427,71379
i3,2019,74753,134210
i3,2014,64195,46215
5 Series,2010,41567,69200
5 Series,2019,53005,148964
Z4,2022,17755,70436
3 Series,2020,22473,106013
Z4,2019,35506,100673
5 Series,2012,38380,147409
Z4,2013,79660,78379
Z4,2021,59271,148797
Z4,2011,28405,50652
X1,2013,34705,93806
5 Series,2018,16810,56732
Z4,2021,49507,123342
5 Series,2012,66036,73294
3 Series,2011,40641,125441
X1,2020,23278,33249
3 Series,2010,58512,51565
i3,2013,74339,64021
i3,2013,53501,21997
Z4,2014,18723,43792
i3,2017,66805,74349
Z4,2010,54405,76829
5 Series,2017,38408,118749
i3,2017,32548,36039
i3,2010,66652,21842
3 Series,2018,20082,78003
i3,2021,51013,91142
3 Series,2013,19379,126222
5 Series,2017,20276,67230
i3,2020,53794,105357
Z4,2016,69568,132066
Z4,2023,60898,123106
5 Series,2015,40254,107840
5 Series,2016,70952,47889
X1,2022,72553,122003
i3,2016,43797,40714
i3,2012,66699,19466
3 Series,2017,46890,45590
i3,2011,42343,84603
i3,2018,77147,120835
i3,2021,25114,11568
Z4,2022,66114,40716
3 Series,2018,40317,149420
i3,2011,67617,131378
5 Series,2020,60154,96092
X1,2012,51852,91269
i3,2011,47261,20721
Z4,2017,65331,121981
X1,2021,50918,149062
X1,2019,61757,73874
X1,2010,28987,117494
3 Series,2022,62652,95287
i3,2011,52098,23292
X1,2012,41011,143691
5 Series,2020,24593,93841
i3,2022,29485,46734
Z4,2012,76379,43005
5 Series,2013,21296,34744
X1,2019,72505,58382
5 Series,2021,65070,27334
i3,2014,58641,74658
Z4,2017,54743,103524
X1,2023,68285,136704
5 Series,2021,32730,144222
X1,2013,23717,60999
5 Series,2014,44976,143519
i3,2017,67765,86739
X1,2021,21156,125666
X1,2010,72390,41965
5 Series,2018,68117,80932
Z4,2020,43114,120832
Z4,2020,69784,29918
i3,2011,76528,12264
i3,2016,65146,42086
3 Series,2017,22050,108648
Z4,2020,40356,92979
3 Series,2019,21741,38972
3 Series,2020,43395,18404
i3,2023,20178,113550
5 Series,2010,49401,70698
Z4,2018,45099,64242
3 Series,2022,67323,109596
5 Series,2017,41043,135089
5 Series,2014,59309,131778
5 Series,2012,59969,76920
X1,2020,31606,97041
3 Series,2010,54411,16479
5 Series,2013,65639,137284
X1,2020,78440,53193
i3,2014,73596,122682
3 Series,2018,55035,114765
5 Series,2021,71914,12547
3 Series,2017,62135,118726
X1,2010,17626,6024
X1,2018,61898,14089
3 Series,2021,78620,72122
3 Series,2011,42162,115254
i3,2019,25044,72174
3 Series,2022,30541,105990
5 Series,2018,55617,138507
X1,2022,21417,99815
5 Series,2010,22876,28406
Z4,2011,54807,139527
5 Series,2022,24392,32379
5 Series,2015,23308,90049
i3,2019,71566,148818
5 Series,2017,67226,149550
3 Series,2016,29461,29644
3 Series,2018,63107,60960
Z4,2018,55904,105028
3 Series,2023,30507,13276
i3,2021,50366,42981
5 Series,2015,71591,21970
5 Series,2019,44920,53198
Z4,2022,50283,91410
X1,2016,47363,39269
3 Series,2010,24828,87556
X1,2022,64854,91385
Z4,2014,24860,50547
i3,2021,29368,128474
i3,2021,67332,128085
X1,2023,60100,55063
Z4,2021,52650,94278
X1,2015,34394,58176
5 Series,2022,65096,101881
Z4,2015,32403,5484
3 Series,2016,55131,26281
X1,2012,19003,8349
3 Series,2023,75739,60880
Z4,2011,38305,99414
3 Series,2010,61845,123597
i3,2021,62205,87739
X1,2013,32052,63043
X1,2018,50693,130781
5 Series,2023,50678,48950
3 Series,2017,51573,119757
i3,2022,44131,23511
3 Series,2018,71894,118154
5 Series,2020,56525,35677
3 Series,2018,60876,104355
i3,2018,56277,112039
i3,2014,25412,129963
Z4,2020,74888,66712
Z4,2018,77653,55916
i3,2015,20724,89939
i3,2019,57421,52420
3 Series,2013,23477,34240
X1,2010,53293,102132
i3,2022,33653,61036
3 Series,2017,34836,25568
Z4,2015,51308,5689
i3,2019,42417,10770
X1,2017,33706,117853
i3,2017,65266,109836
X1,2020,64872,137315
Z4,2020,36017,124271
i3,2016,40545,84032
3 Series,2015,61358,41777
3 Series,2012,47060,69106
i3,2010,23719,146273
5 Series,2014,76168,95314
5 Series,2011,78951,59042
3 Series,2015,25392,123237
i3,2020,18337,46178
5 Series,2022,21312,14784
5 Series,2014,60347,105997
3 Series,2013,25833,13925
i3,2017,33724,68058
Z4,2016,58256,38682
i3,2012,76592,86392
5 Series,2017,51405,122329
5 Series,2019,55254,59683
3 Series,2022,67553,71315
3 Series,2013,65332,24591
3 Series,2021,24110,72836
3 Series,2023,48388,47195
Z4,2014,37416,133331
5 Series,2021,44986,133067
Z4,2010,71529,31746
5 Series,2013,64504,14878
Z4,2014,54664,107032
5 Series,2022,38576,118579
X1,2014,26319,70345
X1,2014,71730,30740
5 Series,2019,22498,74382
i3,2013,60539,68350
X1,2011,68695,34728
X1,2014,19351,72100
i3,2019,55116,8195
i3,2020,64896,143337
Z4,2019,37409,114282
Z4,2012,17854,26287
3 Series,2015,67005,105526
i3,2023,21674,52001
X1,2012,75223,75043
X1,2015,75720,125089
i3,2014,42945,60028
Z4,2023,27567,144495
i3,2013,28689,70540
5 Series,2010,35416,65814
5 Series,2019,67075,149621
5 Series,2012,50173,110983
i3,2023,18569,39710
X1,2021,73925,47286
3 Series,2016,55076,18510
X1,2018,62164,105894
Z4,2016,66488,73409
i3,2020,60513,126059
Z4,2018,31347,55185
i3,2016,61329,124409
Z4,2019,40175,17312
Z4,2022,28598,54351
X1,2012,46590,112675
5 Series,2023,67437,22606
3 Series,2016,19810,40808
Z4,2011,77409,17733
3 Series,2023,30226,29316
i3,2010,29242,79284
5 Series,2017,45395,31142
Z4,2015,26421,106524
3 Series,2020,36197,102705
i3,2011,36374,68111
Z4,2018,22958,65880
5 Series,2014,19434,88328
i3,2012,73225,110617
Z4,2022,75718,138842
i3,2019,28138,122729
5 Series,2017,35105,12015
Z4,2014,18488,23227
3 Series,2019,72153,137205
Z4,2011,62702,14303
i3,2011,27662,49426
Z4,2012,39188,140774
X1,2018,49782,140610
5 Series,2017,55453,79099
X1,2014,60530,130934
3 Series,2016,44032,148660
Z4,2022,27933,122430
3 Series,2020,45254,131329
Z4,2018,25408,25582
i3,2018,39661,38953
5 Series,2021,25889,53874
5 Series,2014,27521,123543
X1,2015,43504,89473
X1,2022,53010,17432
Z4,2011,52761,15397
3 Series,2020,70389,28732
5 Series,2012,46566,61164
X1,2012,66602,98591
X1,2010,24128,148560
X1,2019,62466,21974
5 Series,2023,36488,59271
Z4,2010,77070,135092
X1,2021,43494,123260
i3,2010,22193,43487
3 Series,2023,44345,148825
Z4,2015,48391,27198
5 Series,2012,55953,57281
Z4,2021,37871,29844
5 Series,2016,33590,41720
